Image_URL,Featured,Shortlisted,Location_Name,Rating,Tags,Property_Type,Property_Link,Price,Price_per_sqft,Area,Possession_Status,Highlights,Dealer_Name,Dealer_Badge,View_Number,Chat_Now,Call
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,Signature Global Park,3.9,"RESALE, RESALE","3 BHK Independent Builder FloorinSohna, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-signature-global-park-sohna-gurgaon-1081-sq-ft-spid-E78219653,91 Lac,,1081,,,Jupiter landbase,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,Signature Global Park,3.9,"RESALE, RESALE","3 BHK FlatinSohna, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-signature-global-park-sohna-gurgaon-1081-sq-ft-spid-J78219525,91 Lac,,1081,,,Jupiter landbase,None,Available,Not Available,Not Available
https://imagecdn.99acres.com/media1/25927/2/518542657M-1726468802701.jpg,,Yes,ALL WELFARE ASSOCIATION,,Resale,"3 BHK Independent Builder Floorin Sector 23, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-23-gurgaon-1836-sq-ft-r1-spid-U76132233,1.95 Cr,15600 ,1836,Ready To Move,"North-East Facing, Close to Hospital, Recently Renovated, Gated Society",Ahuja Estate and Developers,FEATURED DEALER,Available,Available,Available
https://imagecdn.99acres.com/media1/24267/15/485355336M-1723617671200.jpg,,Yes,ULTRA LUXURIOUS BUILDER...,,Resale,"4 BHK Independent Builder FloorinDLF Phase 1, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ultra-luxurious-builder-floor-dlf-phase-1-gurgaon-2700-sq-ft-r5-spid-S71745658,4.1 Cr,15185 ,2700,Ready To Move,"North-East Facing, Top Floor, Fresh Construction, Close to Market",Sabharwal Associates,FEATURED DEALER,Available,Available,Available
https://static.99acres.com/universalapp/img/noImageBgPremium.svg,No,No,EMAAR MGF EMERALD FLOOR...,3.8,Resale,"4 BHK FlatinSector 65, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-emerald-floors-premier-sector-65-gurgaon-1950-sq-ft-spid-B78316621,3.1 Cr,15897 ,1950,Ready To Move,,Owner,None,Not Available,Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,DLF Alameda,,"RESALE, RESALE","Residential land / Plotin Sector 73, Gurgaon",https://www.99acres.com/residential-land-plot-for-sale-in-dlf-alameda-sector-73-gurgaon-150-sq-yard-spid-X77413541,4.75 Cr,,1350,,,Aaditya Properties,None,Available,Available,Not Available
https://static.99acres.com/universalapp/img/GreenVerified.png,,Yes,ATS Triumph,3.9,"RESALE, RESALE","3 BHK Flatin Sector 104, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-triumph-sector-104-gurgaon-2290-sq-ft-r1-spid-F76720525,2.65 Cr,,2290,,,SUNCO REALTY,None,Available,Available,Not Available
https://static.99acres.com/universalapp/img/GreenVerified.png,,Yes,DLF Phase 1 Ultra Luxury Builder Floors,,"RESALE, RESALE","3 BHK Independent Builder FloorinG block DLF City Phase 1, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-1-ultra-luxury-builder-floors-g-block-dlf-city-phase-1-gurgaon-1800-sq-ft-spid-P77906791,3.1 Cr,,1800,,,KALKA REALTORS,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/GreenVerified.png,,Yes,BPTP Mansions Park Prime,,"RESALE, RESALE","4 BHK FlatinSector 66, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bptp-mansions-park-prime-sector-66-gurgaon-3044-sq-ft-spid-T78244681,4 Cr,,3044,,,Impression Realty,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/GreenVerified.png,,Yes,Emaar MGF Emerald Floors Premier,3.8,"RESALE, RESALE","4 BHK FlatinSector 65, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-emerald-floors-premier-sector-65-gurgaon-1975-sq-ft-spid-D77606387,3.7 Cr,,1975,,,Gautam Realty,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/GreenVerified.png,,Yes,DLF The Skycourt,4.0,"RESALE, RESALE","3 BHK FlatinSector 86, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-skycourt-sector-86-gurgaon-1929-sq-ft-spid-J77349537,2.3 Cr,,1929,,,Impression Realty,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/GreenVerified.png,,Yes,"Sushant Lok Phase 1, Gurgaon",,"RESALE, RESALE",4 BHK Independent Builder FloorinSushant Lok Phase 1,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-phase-1-gurgaon-3710-sq-ft-spid-N76324133,6.45 Cr,,3710,,,NAMO HOMES,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/GreenVerified.png,,Yes,"DLF Phase 2, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinDLF Phase 2, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-2-gurgaon-3060-sq-ft-spid-F76330177,6.45 Cr,,3060,,,NAMO HOMES,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,Emaar MGF Emerald Floors Premier,3.8,"RESALE, RESALE","4 BHK FlatinSector 65, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-emerald-floors-premier-sector-65-gurgaon-1950-sq-ft-spid-B78316621,3.1 Cr,,1950,,,Owner,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/GreenVerified.png,,Yes,"Sushant Lok Phase 1, Gurgaon",,"RESALE, RESALE",4 BHK Independent Builder FloorinSushant Lok Phase 1,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-phase-1-gurgaon-4860-sq-ft-spid-Q76324413,6.45 Cr,,4860,,,NAMO HOMES,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/GreenVerified.png,,Yes,"Sushant Lok Phase 1, Gurgaon",,"RESALE, RESALE",4 BHK Independent Builder FloorinSushant Lok Phase 1,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-phase-1-gurgaon-3760-sq-ft-spid-A76326009,5.45 Cr,,3760,,,NAMO HOMES,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/GreenVerified.png,,Yes,"DLF Phase 1, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinDLF Phase 1, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-1-gurgaon-2718-sq-ft-spid-K76330789,4.2 Cr,,2718,,,NAMO HOMES,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/GreenVerified.png,,Yes,"Sushant Lok Phase 1, Gurgaon",,"RESALE, RESALE",4 BHK Independent Builder FloorinSushant Lok Phase 1,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-phase-1-gurgaon-2430-sq-ft-spid-H76317985,3.45 Cr,,2430,,,NAMO HOMES,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/GreenVerified.png,,Yes,"DLF Phase 1, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinDLF Phase 1, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-1-gurgaon-2844-sq-ft-spid-G76330963,4.45 Cr,,2844,,,NAMO HOMES,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/GreenVerified.png,,Yes,"sector 45 , gurgaon",,"RESALE, RESALE","3 BHK Independent Builder FloorinSector 45, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-45-gurgaon-1800-sq-ft-spid-K77325059,2.45 Cr,,1800,,,Satvik Properties,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/GreenVerified.png,,Yes,Central Park Resorts,4.4,"RESALE, RESALE","2 BHK FlatinSector 48, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-central-park-resorts-sector-48-gurgaon-1676-sq-ft-spid-B77472897,4.8 Cr,,1676,,,AARADHYA ESTATE,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/GreenVerified.png,,Yes,"Sector 57, Gurgaon",,"RESALE, RESALE",3 BHK Independent Builder FloorinSector 57 Gurgaon,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-57-gurgaon-1800-sq-ft-spid-P77213121,2.2 Cr,,1800,,,Shree Shyam realtors,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/GreenVerified.png,,Yes,Unitech Uniworld Resorts,,"RESALE, RESALE","5 Bedroom HouseinSector 33, Gurgaon",https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-unitech-uniworld-resorts-sector-33-gurgaon-4518-sq-ft-spid-S77416835,13 Cr,,4518,,,GURUGRAM ESTATE,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,ROF Insignia Park,,"RESALE, RESALE","Residential land / PlotinSector 93, Gurgaon",https://www.99acres.com/residential-land-plot-for-sale-in-rof-insignia-park-sector-93-gurgaon-171-sq-yard-spid-I77692373,3.02 Cr,,1539,,,MAX ASSETS PLANNER,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,Signature Global City 63A,,"RESALE, RESALE","3 BHK Independent Builder FloorinSector 63A, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-signature-global-city-63a-sector-63a-gurgaon-1500-sq-ft-spid-K77435985,2.33 Cr,,1500,,,Veena Estates,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/GreenVerified.png,,Yes,"South City 2,, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinSouth City 2, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-south-city-2-gurgaon-1800-sq-ft-spid-R77799377,3 Cr,,1800,,,House of Property,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/GreenVerified.png,,Yes,Ireo Skyon,4.0,"RESALE, RESALE","3 BHK FlatinSector 60, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ireo-skyon-sector-60-gurgaon-2090-sq-ft-r7-spid-N43527747,4.25 Cr,,2090,,,JANVI GROUP,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/GreenVerified.png,,Yes,Huda Flats,,"RESALE, RESALE","4 BHK Independent Builder FloorinSector 57, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-huda-flats-sector-57-gurgaon-3400-sq-ft-spid-H76915697,4 Cr,,3400,,,CBS real estate,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,BPTP Astaire Gardens,3.8,"RESALE, RESALE","Residential land / PlotinSector 70A, Gurgaon",https://www.99acres.com/residential-land-plot-for-sale-in-bptp-astaire-gardens-sector-70a-gurgaon-60-sq-yard-spid-A78103951,1.12 Cr,,540,,,Global Estate,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/GreenVerified.png,,Yes,La Vida by Tata Housing,,"RESALE, RESALE","3 BHK FlatinSector 113, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-la-vida-by-tata-housing-sector-113-gurgaon-2691-sq-ft-spid-F77369167,3.6 Cr,,2691,,,Rock and Bricks Consultant,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/GreenVerified.png,,Yes,Adani Brahma Samsara Vilasa,,"RESALE, RESALE","3 BHK Independent Builder FloorinSector 63, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-adani-brahma-samsara-vilasa-sector-63-gurgaon-1830-sq-ft-spid-T76945737,4.4 Cr,,1830,,,Agnayi Property Management Company,None,Available,Not Available,Not Available
https://imagecdn.99acres.com/media1/25383/2/507662893M-1722270062714.webp,,Yes,ANANT RAJ ESTATES,,Resale,"3 BHK Independent Builder Floorin Sector 63A, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-anant-raj-estates-sector-63a-gurgaon-1600-sq-ft-spid-O76551501,2.18 Cr,13625 ,1600,Ready To Move,"Private Garden, Corner Property, Overlooking Park/Garden",Supreme Realtech,None,Available,Available,Available
https://imagecdn.99acres.com/media1/26414/16/528296055M-1730540592860.webp,,Yes,ANSAL API ESENCIA,3.3,Resale,"Residential land / PlotinSector 67, Gurgaon",https://www.99acres.com/residential-land-plot-for-sale-in-ansal-api-esencia-sector-67-gurgaon-251-sq-yard-spid-S78242299,6.28 Cr,27778 ,2259,Ready To Move,,LANDSEC INDIA,FEATURED DEALER,Available,Available,Available
https://static.99acres.com/universalapp/img/noImageBgPremium.svg,No,No,EMAAR MGF EMERALD FLOOR...,3.8,Resale,"4 BHK FlatinSector 65, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-emerald-floors-premier-sector-65-gurgaon-1950-sq-ft-spid-B78316621,3.1 Cr,15897 ,1950,Ready To Move,,Owner,None,Not Available,Available,Not Available
https://imagecdn.99acres.com/media1/26273/16/525476989M-1729236844486.webp,,Yes,"Block C, Sushant Lok Ph...",,Resale,"3 BHK Independent Builder Floorin Block C, Sushant Lok Phase 1, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-block-c-sushant-lok-phase-1-gurgaon-1800-sq-ft-spid-V78026791,2.4 Cr,13333 ,1800,Ready To Move,"North Facing, Huda City Metro Station  Nearby, DPS School  Nearby, Paras Hospital  Nearby",Star Solution Real estate,None,Available,Available,Available
https://imagecdn.99acres.com/media1/24905/14/498114181M-1723706521197.webp,,Yes,ASHIANA AMARAH,,Resale,"3 BHK FlatinSector 93, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ashiana-amarah-sector-93-gurgaon-2150-sq-ft-r1-spid-V75764717,2.25 Cr,18672 ,2150,Under Construction,"North-East Facing, Private Garden, Recently Renovated, Gated Society",Avenue Real Estate,FEATURED DEALER,Available,Available,Available
https://static.99acres.com/universalapp/img/noImageBgPremium.svg,No,No,EMAAR MGF EMERALD FLOOR...,3.8,Resale,"4 BHK FlatinSector 65, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-emerald-floors-premier-sector-65-gurgaon-1950-sq-ft-spid-B78316621,3.1 Cr,15897 ,1950,Ready To Move,,Owner,None,Not Available,Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,Raheja Akshara,,"RESALE, RESALE","Residential land / Plotin Sohna, Gurgaon",https://www.99acres.com/residential-land-plot-for-sale-in-raheja-akshara-sohna-gurgaon-115-sq-yard-spid-D77690061,55 Lac,,1035,,,Valelyse Realestate Pvt Ltd,None,Available,Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,Central Park Flower Valley,,"RESALE, RESALE","3 BHK Independent Builder Floorin Sector-33 Sohna, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-central-park-flower-valley-sector-33-sohna-gurgaon-1230-sq-ft-spid-O77686875,1.45 Cr,,1230,,,DEVANSHI REALTECH,None,Available,Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,Central Park Flower Valley,,"RESALE, RESALE","3 BHK Independent Builder FloorinSector-33 Sohna, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-central-park-flower-valley-sector-33-sohna-gurgaon-1230-sq-ft-spid-S77685619,1.4 Cr,,1230,,,DEVANSHI REALTECH,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,Central Park Flower Valley,,"RESALE, RESALE","3 BHK FlatinSector-33 Sohna, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-central-park-flower-valley-sector-33-sohna-gurgaon-1789-sq-ft-spid-T77663063,2.45 Cr,,1789,,,DEVANSHI REALTECH,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,Ansal Oriental Villas,,"RESALE, RESALE","3 Bedroom HouseinSushant Lok Phase 3, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-ansal-oriental-villas-sushant-lok-phase-3-gurgaon-2160-sq-ft-spid-I77660839,6 Cr,,2160,,,REALTY RESOURCES,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,Unitech Uniworld Resorts,,"RESALE, RESALE","Residential land / PlotinSector 33, Gurgaon",https://www.99acres.com/residential-land-plot-for-sale-in-unitech-uniworld-resorts-sector-33-gurgaon-333-sq-yard-spid-L77654309,6.82 Cr,,2997,,,REALTY RESOURCES,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,Unitech Uniworld Resorts,,"RESALE, RESALE","Residential land / PlotinSector 33, Gurgaon",https://www.99acres.com/residential-land-plot-for-sale-in-unitech-uniworld-resorts-sector-33-gurgaon-330-sq-yard-spid-B77654223,6.6 Cr,,2970,,,REALTY RESOURCES,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Sector-35 Sohna,, Gurgaon",,"RESALE, RESALE","Residential land / PlotinSector-35 Sohna, Gurgaon",https://www.99acres.com/residential-land-plot-for-sale-in-sector-35-sohna-gurgaon-38720-sq-yard-spid-U77649775,130 Cr,,348480,,,DEVANSHI REALTECH,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,Emaar MGF Emerald Floors Premier,3.8,"RESALE, RESALE","4 BHK FlatinSector 65, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-emerald-floors-premier-sector-65-gurgaon-1950-sq-ft-spid-B78316621,3.1 Cr,,1950,,,Owner,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/GreenVerified.png,,Yes,Pareena Mi Casa,,"RESALE, RESALE","2 BHK FlatinSector 68, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-pareena-mi-casa-sector-68-gurgaon-1245-sq-ft-spid-T77631265,1.32 Cr,,1245,,,GANGANIYA REALTORS,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,Godrej Nature Plus,,"RESALE, RESALE","3 BHK FlatinSector-33 Sohna, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-nature-plus-sector-33-sohna-gurgaon-1671-sq-ft-spid-C77625641,1.73 Cr,,1671,,,Jupiter landbase,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,Godrej Nature Plus,,"RESALE, RESALE","3 BHK FlatinSector-33 Sohna, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-nature-plus-sector-33-sohna-gurgaon-1500-sq-ft-spid-T77625615,1.46 Cr,,1500,,,Jupiter landbase,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,Eldeco Acclaim,,"RESALE, RESALE","3 BHK FlatinSohna, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-eldeco-acclaim-sohna-gurgaon-2046-sq-ft-spid-Z77624937,2 Cr,,2046,,,Jupiter landbase,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,Eldeco Acclaim,,"RESALE, RESALE","3 BHK FlatinSohna, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-eldeco-acclaim-sohna-gurgaon-1751-sq-ft-spid-J77624825,1.75 Cr,,1751,,,Jupiter landbase,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Sushant Lok Phase 1, Gurgaon",,"RESALE, RESALE",4 BHK Independent Builder FloorinSushant Lok Phase 1,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-phase-1-gurgaon-2650-sq-ft-r4-spid-O67532326,3.99 Cr,,2650,,,Manchanda Realtors Pvt. Ltd.,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Sushant Lok Phase 1, Gurgaon",,"RESALE, RESALE",4 BHK Independent Builder FloorinSushant Lok Phase 1,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-phase-1-gurgaon-2600-sq-ft-r4-spid-M69168040,3.85 Cr,,2600,,,Manchanda Realtors Pvt. Ltd.,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Nirvana Country, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinNirvana Country, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-nirvana-country-gurgaon-3000-sq-ft-r2-spid-F74609753,5.05 Cr,,3000,,,Manchanda Realtors Pvt. Ltd.,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Nirvana Country, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinNirvana Country, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-nirvana-country-gurgaon-2500-sq-ft-r2-spid-X72597051,4.05 Cr,,2500,,,Manchanda Realtors Pvt. Ltd.,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"South City 1,, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinSouth City 1, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-south-city-1-gurgaon-2800-sq-ft-r3-spid-M68364988,3.35 Cr,,2800,,,Manchanda Realtors Pvt. Ltd.,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"DLF Phase 1, Gurgaon",,"RESALE, RESALE","Residential land / PlotinDLF Phase 1, Gurgaon",https://www.99acres.com/residential-land-plot-for-sale-in-dlf-phase-1-gurgaon-300-sq-yard-r4-spid-D69098772,8.2 Cr,,2700,,,Manchanda Realtors Pvt. Ltd.,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"DLF Phase 4, Gurgaon",,"RESALE, RESALE",Residential land / PlotinDLF Phase 4,https://www.99acres.com/residential-land-plot-for-sale-in-dlf-phase-4-gurgaon-270-sq-yard-r4-spid-J69098648,8.2 Cr,,2430,,,Manchanda Realtors Pvt. Ltd.,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Suncity,, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinSuncity, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-suncity-gurgaon-3200-sq-ft-r2-spid-D74609289,4.35 Cr,,3200,,,Manchanda Realtors Pvt. Ltd.,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Nirvana Country, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinNirvana Country, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-nirvana-country-gurgaon-2900-sq-ft-r2-spid-C72596887,4.21 Cr,,2900,,,Manchanda Realtors Pvt. Ltd.,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Sushant Lok Phase 2,, Gurgaon",,"RESALE, RESALE","4 BHK Independent Builder FloorinSushant Lok Phase 2, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-phase-2-gurgaon-3400-sq-ft-r3-spid-Z69359436,3.35 Cr,,3400,,,Manchanda Realtors Pvt. Ltd.,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"DLF Phase 1, Gurgaon",,"RESALE, RESALE",4 BHK Independent Builder FloorinDLF Phase 1,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-1-gurgaon-2800-sq-ft-r4-spid-K67533090,3.9 Cr,,2800,,,Manchanda Realtors Pvt. Ltd.,None,Available,Not Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,"Suncity,, Gurgaon",,"RESALE, RESALE","3 BHK Independent Builder FloorinSuncity, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-suncity-gurgaon-2500-sq-ft-r4-spid-I68081964,3.49 Cr,,2500,,,Manchanda Realtors Pvt. Ltd.,None,Available,Not Available,Not Available
https://imagecdn.99acres.com/media1/21200/2/424002232M-1730702458771.jpg,,Yes,DLF THE CAMELLIAS,3.6,Resale,"4 BHK Flatin Sector 42, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-camellias-sector-42-gurgaon-7361-sq-ft-r7-spid-X69213186,60 Cr,109090 ,7361,Ready To Move,"North-East Facing, Gated Society, Fresh Construction",Investors Propmart,FEATURED DEALER,Available,Available,Available
https://static.99acres.com/universalapp/img/noImageBgPremium.webp,No,Yes,EMAAR MGF EMERALD FLOOR...,3.8,Resale,"4 BHK FlatinSector 65, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-emerald-floors-premier-sector-65-gurgaon-1950-sq-ft-spid-B78316621,3.1 Cr,15897 ,1950,Ready To Move,,Owner,None,Available,Available,Available
https://imagecdn.99acres.com/media1/26375/17/527517645M-1730025437104.jpg,,Yes,"Rosewood City,, Gurgaon",,Resale,"Residential land / PlotinRosewood City, Gurgaon",https://www.99acres.com/residential-land-plot-for-sale-in-rosewood-city-gurgaon-1000-sq-yard-spid-E78184739,25 Cr,27778 ,9000,Ready To Move,,Optimal Realty,FEATURED DEALER,Available,Available,Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,Central Park Flower Valley,,"RESALE, RESALE","3 BHK Independent Builder Floorin Sector-33 Sohna, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-central-park-flower-valley-sector-33-sohna-gurgaon-2155-sq-ft-spid-P77401887,3.81 Cr,,2155,,,DEVANSHI REALTECH,None,Available,Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,Ashiana Mulberry,,"RESALE, RESALE","2 BHK Flatin Sohna, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ashiana-mulberry-sohna-gurgaon-1210-sq-ft-spid-N77388835,1.12 Cr,,1210,,,Jupiter landbase,None,Available,Available,Not Available
https://static.99acres.com/universalapp/img/Shortlist.png,No,Yes,Ashiana Mulberry,,"RESALE, RESALE","2 BHK FlatinSohna, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ashiana-mulberry-sohna-gurgaon-1210-sq-ft-spid-T77385651,1.1 Cr,,1210,,,Jupiter landbase,None,Available,Not Available,Not Available
